gene_id,Pverr_006,Pverr_007,Pverr_008,Pverr_009,Pverr_106,Pverr_107,Pverr_108,Pverr_109,Pverr_110,Pverr_111,Pverr_112,Pverr_113
Pver_gene_g25756,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g25757,0,0,0,0,5,14,0,0,19,18,11,9
Pver_gene_g25750,0,0,0,0,19,0,0,0,0,0,0,0
Pver_gene_g25751,0,0,168,139,1567,1340,91,3603,1050,2711,2263,1718
Pver_gene_g25752,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g25753,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g25758,0,95,98,97,247,173,103,172,158,196,213,194
Pver_gene_g25759,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_novel_gene_616_5de57afd,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7128,0,14,0,8,21,55,5,35,20,0,53,15
Pver_gene_g7129,152,153,159,121,43,51,15,61,26,67,64,18
Pver_gene_g7126,0,0,0,0,119,49,68,99,49,85,180,71
Pver_gene_g7127,26,50,34,25,377,406,132,475,261,479,506,377
Pver_gene_g7124,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7125,0,29,49,34,5949,4311,1045,6359,2234,6120,5654,4779
Pver_gene_g7122,63,11,27,29,0,0,14,13,26,19,0,15
Pver_gene_g7123,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7120,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7121,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g9678,45,24,19,16,47,20,10,84,43,57,36,48
Pver_gene_g9679,0,55,14,0,35,58,9,57,65,57,62,51
Pver_gene_novel_gene_474_5de57afd,5,9,7,6,204,115,133,142,76,88,154,76
Pver_gene_g9670,68,61,103,66,39,35,0,40,18,33,60,20
Pver_gene_g9671,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g9672,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g9673,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g9674,45,5,23,38,205,129,25,410,75,278,241,165
Pver_gene_g9675,0,6,2,0,8,6,2,7,6,1,23,4
Pver_gene_g9676,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g9677,296,340,361,311,90,67,21,73,43,78,123,96
Pver_gene_g21268,0,0,0,0,94,4,17,122,99,41,690,19
Pver_gene_g21269,0,0,0,0,0,0,0,0,0,0,6,0
Pver_gene_g22101,0,0,0,0,4,3,0,0,0,0,0,0
Pver_gene_g1409,0,34,90,21,28,71,64,53,59,61,118,58
Pver_gene_g1408,124,257,366,222,182,150,74,204,109,157,230,102
Pver_gene_g1403,0,0,0,0,25,24,7,0,0,14,0,26
Pver_gene_g1402,0,14,0,0,43,34,18,41,49,42,26,41
Pver_gene_g1401,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g1400,76,86,95,49,72,53,27,194,26,77,89,57
Pver_gene_g1407,177,308,282,232,302,245,89,259,133,229,385,229
Pver_gene_g1406,23,11,0,20,24,18,0,13,0,28,25,20
Pver_gene_g1405,0,54,80,89,112,94,33,136,60,84,57,91
Pver_gene_g1404,0,0,0,0,11,4,0,0,8,4,0,4
Pver_gene_g22199,0,0,0,0,7,0,0,0,2,0,0,0
Pver_gene_g22198,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22193,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22192,0,0,0,0,0,0,0,5,0,4,0,0
Pver_gene_g22191,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22190,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22197,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22196,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22195,0,0,0,0,9,0,0,0,0,7,0,0
Pver_gene_g22194,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16149,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g988,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g989,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g986,0,0,0,0,0,9,34,0,8,0,0,0
Pver_gene_g987,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g984,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g985,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g982,0,0,6,0,0,0,0,0,0,0,0,0
Pver_gene_g983,0,26,0,0,0,17,19,0,0,0,0,12
Pver_gene_g980,0,0,0,0,0,0,36,0,25,0,0,0
Pver_gene_g981,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8208,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13524_g13527,0,0,0,0,30,14,5,51,24,0,20,23
Pver_gene_g8206,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8207,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8204,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8205,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8202,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8203,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g8200,0,10,0,0,0,0,0,0,0,0,0,2
Pver_gene_g8201,0,0,0,0,7,0,0,0,0,0,22,0
Pver_gene_g24862,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23473,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26480,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26483,0,0,0,0,0,0,8,0,0,0,0,4
Pver_gene_g26482,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23477,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23476,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23475,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_novel_gene_607_5de57afd,0,0,0,0,0,0,0,0,0,5,0,0
Pver_gene_g26474,34,43,39,22,12,18,13,29,17,13,0,26
Pver_gene_g26475,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26476,0,0,0,0,280,305,40,440,99,361,477,343
Pver_gene_g26477,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26470,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26471,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26472,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26473,0,30,21,11,81,134,43,105,176,86,85,70
Pver_gene_g26478,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g26479,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7182,0,0,0,0,0,12,0,15,0,0,0,0
Pver_gene_g20137,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20136,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20135,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5893,0,0,0,14,0,10,3,0,0,0,28,22
Pver_gene_g20133,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5895,0,0,0,6,0,0,0,41,15,0,0,6
Pver_gene_g20131,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20130,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5898,38,35,35,30,33,41,0,38,23,40,0,15
Pver_gene_g5899,0,0,0,0,0,0,0,19,0,0,0,0
Pver_gene_g20139,0,2,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20138,0,0,0,0,0,0,0,0,0,0,0,3
Pver_gene_g7940,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7941,0,0,0,0,0,0,6,0,0,0,7,0
Pver_gene_g2329,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7943,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7944,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7945,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7946,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7947,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7948,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2322,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2321,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2320,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2327,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2326,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2325,0,0,0,3,75,33,0,42,0,12,37,6
Pver_gene_g2324,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24838,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24839,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24832,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24833,0,0,0,0,0,0,3,0,0,0,0,0
Pver_gene_g24830,0,0,0,0,12,4,0,3,0,9,0,0
Pver_gene_g24831,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24836,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24837,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24834,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24835,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g22714,0,0,0,0,0,0,2,0,14,0,0,0
Pver_gene_g16147,5,35,89,60,54,0,0,0,0,15,0,13
Pver_gene_g16146,0,19,33,19,0,0,9,0,8,0,0,0
Pver_gene_g16145,204,261,205,201,84,87,7,149,36,141,63,111
Pver_gene_g16144,51,96,116,62,94,58,61,97,91,110,74,63
Pver_gene_g16143,0,0,0,0,37,33,11,38,15,64,9,48
Pver_gene_g16142,0,0,0,0,10,40,0,22,18,0,16,0
Pver_gene_g16141,23,28,71,19,50,47,21,92,14,66,20,40
Pver_gene_g16140,73,104,61,69,150,137,56,135,116,133,124,130
Pver_gene_g21260,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21261,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21262,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21263,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21264,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g21265,0,6,5,3,51,70,72,37,175,25,54,60
Pver_gene_g21266,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16148,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24169,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5667,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5666,0,0,0,0,12,17,8,25,7,26,7,15
Pver_gene_g24168,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24864,0,0,0,0,0,4,0,0,0,0,0,0
Pver_gene_g24164,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24165,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24166,0,0,0,0,0,0,0,0,0,9,0,0
Pver_gene_g24167,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24160,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24161,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24162,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24163,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2819,216,377,621,407,546,483,190,599,337,509,557,498
Pver_gene_g2818,0,7,0,9,31,43,15,39,23,89,16,43
Pver_gene_g2811,0,5,19,0,77,0,19,36,29,0,30,18
Pver_gene_g2810,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2813,0,0,14,3,0,33,20,0,18,0,0,29
Pver_gene_g2812,0,16,0,12,0,17,0,45,14,18,10,21
Pver_gene_g2815,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g2814,0,0,0,0,0,2,0,0,4,0,30,0
Pver_gene_g2817,149,184,109,80,1191,1108,468,1650,810,1454,1859,1097
Pver_gene_g2816,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6316,99,146,119,118,210,180,69,147,80,128,147,86
Pver_gene_g6317,0,18,25,7,22,22,14,59,19,75,70,121
Pver_gene_g6314,0,0,0,0,38,0,0,0,14,0,0,10
Pver_gene_g6315,0,0,0,0,23,23,6,18,13,38,28,19
Pver_gene_g6312,30,24,45,34,256,195,44,230,96,252,75,152
Pver_gene_g6313,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6310,0,0,0,13,40,39,6,59,43,29,48,47
Pver_gene_g6311,0,0,0,0,0,0,0,2,10,0,0,0
Pver_gene_g5668,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g6318,0,0,0,0,0,0,0,0,2,0,0,0
Pver_gene_g6319,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19308,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19309,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19300,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19301,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19302,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19303,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19304,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19305,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19306,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19307,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18659,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18658,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18655,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18654,0,0,0,0,0,0,0,0,7,0,0,0
Pver_gene_g18657,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18656,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18651,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18650,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18653,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g18652,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10428,0,0,0,3,0,11,9,8,16,5,11,13
Pver_gene_g10429,0,15,0,0,106,50,26,102,60,45,53,54
Pver_gene_g10422,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10423,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10420,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10421,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10426,0,0,0,0,94,0,0,99,51,92,114,107
Pver_gene_g10427,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10424,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10425,0,0,0,0,15,0,0,0,0,0,0,0
Pver_gene_novel_gene_672_5de57afd,0,10,0,0,97,23,12,56,30,59,68,38
Pver_gene_g13308,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13309,0,0,0,0,0,18,0,0,0,0,0,0
Pver_gene_g13302,116,248,256,176,335,405,164,394,166,315,385,370
Pver_gene_g13303,43,31,46,8,24,60,0,40,78,43,3,34
Pver_gene_g13300,0,0,0,0,0,6,3,0,15,17,13,14
Pver_gene_g13301,19,41,57,23,33,9,0,30,9,0,0,8
Pver_gene_g13306,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13307,0,0,36,23,0,0,0,0,6,0,0,0
Pver_gene_g13304,26,26,31,29,0,4,0,0,26,26,15,7
Pver_gene_g13305,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16965,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16964,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16967,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16966,0,0,0,0,0,0,7,0,2,9,11,0
Pver_gene_g16961,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16960,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16963,0,0,0,12,14,44,12,55,25,42,37,44
Pver_gene_g16962,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g16969,0,10,0,0,0,24,8,0,46,0,0,0
Pver_gene_g16968,0,6,12,0,219,183,37,378,184,295,157,190
Pver_gene_g23329,0,0,9,0,33,60,33,0,87,28,34,27
Pver_gene_g23328,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23327,0,0,0,0,146,115,272,143,52,92,448,183
Pver_gene_g23326,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23325,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23324,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23323,0,0,0,0,0,0,0,0,0,0,0,6
Pver_gene_g23322,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23321,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g23320,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19883,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19882,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19881,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19880,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19887,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19886,0,0,0,0,0,7,0,16,9,0,13,10
Pver_gene_g19885,0,0,0,0,0,0,0,0,0,0,4,0
Pver_gene_g19884,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g19889,0,0,0,0,0,0,0,0,0,0,0,2
Pver_gene_g19888,0,0,0,0,0,0,0,0,2,0,0,0
Pver_gene_g5133,62,76,131,68,0,46,31,22,46,18,24,24
Pver_gene_g5132,50,36,52,23,82,109,20,124,41,39,118,61
Pver_gene_g5131,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5130,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5137,22,30,38,35,19,36,0,18,0,40,11,31
Pver_gene_g5136,163,370,375,377,1608,1062,308,2072,457,1718,1882,1699
Pver_gene_g5135,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g5134,0,0,0,4,71,66,17,102,36,76,103,65
Pver_gene_g5139,232,251,243,216,64,85,58,204,95,84,94,80
Pver_gene_g5138,0,3,4,0,45,49,13,56,44,47,48,51
Pver_gene_g20670,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20671,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20672,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20673,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20674,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20675,0,0,0,0,0,0,0,0,0,0,0,2
Pver_gene_g20676,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20677,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20678,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g20679,0,0,0,0,4,11,0,7,6,21,0,0
Pver_gene_g13878,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g13879,9,78,40,26,84,82,13,109,88,99,57,102
Pver_gene_g13874,0,0,0,0,0,10,8,0,13,9,33,4
Pver_gene_g13875,22,29,24,14,17,0,0,0,0,0,6,14
Pver_gene_g13876,15,21,0,11,0,0,0,0,0,0,0,0
Pver_gene_g13877,0,0,0,0,22,24,13,30,0,39,0,16
Pver_gene_g13870,0,16,0,0,81,59,26,58,73,6,36,15
Pver_gene_g13871,26,0,0,0,115,392,77,268,440,243,189,197
Pver_gene_g13872,0,0,0,0,44,33,0,84,46,42,51,38
Pver_gene_g13873,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15098,38,55,42,28,40,39,6,164,33,88,110,31
Pver_gene_g15099,164,99,207,88,87,82,0,102,189,74,114,95
Pver_gene_g15094,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15095,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15096,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15097,0,24,93,14,12195,8528,2527,16061,4119,12339,12258,10754
Pver_gene_g15090,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15091,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15092,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15093,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15322,0,7,26,21,483,348,128,366,186,316,404,307
Pver_gene_g15323,27,9,0,0,55,24,15,76,14,25,81,35
Pver_gene_g15320,0,0,0,0,24,0,10,0,0,6,0,35
Pver_gene_g15321,0,0,0,0,0,0,0,0,0,0,0,13
Pver_gene_g15326,0,16,18,11,0,0,10,0,0,0,0,0
Pver_gene_g15327,164,188,175,77,321,204,85,311,205,262,212,223
Pver_gene_g15324,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15325,0,0,0,0,0,9,7,0,0,0,37,17
Pver_gene_g15328,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g15329,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g11432,0,23,0,17,0,0,0,0,15,0,0,25
Pver_gene_g11433,0,0,23,13,95,75,18,58,34,81,34,58
Pver_gene_g11430,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g11431,0,0,0,0,0,20,0,0,0,0,0,30
Pver_gene_g11436,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g11437,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g11434,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g11435,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g11438,6,0,5,0,0,0,0,0,8,17,0,6
Pver_gene_g11439,0,18,27,9,0,10,0,0,45,0,0,5
Pver_gene_novel_gene_424_5de57afd,0,0,0,0,0,11,0,0,0,0,0,0
Pver_gene_g216,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g217,0,0,0,0,308,148,237,365,83,115,487,88
Pver_gene_g214,156,219,210,99,72,80,60,125,80,106,99,119
Pver_gene_g215,0,0,0,24,125,82,20,107,39,65,83,112
Pver_gene_g212,52,75,86,45,564,384,242,729,262,546,714,449
Pver_gene_g213,175,107,184,83,316,230,106,429,139,267,403,273
Pver_gene_g210,68,43,20,22,21,24,10,7,35,7,13,17
Pver_gene_g211,43,44,62,39,37,61,19,44,68,69,66,33
Pver_gene_g12237,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g218,0,0,0,0,1344,480,1292,1645,476,698,2814,542
Pver_gene_g219,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10743,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10742,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10741,51,50,57,43,26,34,11,61,18,69,80,23
Pver_gene_g10740,23,20,0,22,0,0,0,0,0,0,0,0
Pver_gene_g10747,286,306,393,210,722,775,269,648,411,655,943,764
Pver_gene_g10746,0,0,0,0,0,12,17,29,40,22,39,0
Pver_gene_g10745,0,22,86,27,30,74,21,73,117,70,49,63
Pver_gene_g10744,0,0,0,0,18,10,0,0,5,0,0,12
Pver_gene_g12231,0,0,0,0,76,87,23,156,75,161,103,129
Pver_gene_g10749,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g10748,0,0,0,0,0,0,0,0,4,0,0,0
Pver_gene_g17606,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g14053,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g14052,0,0,11,0,0,0,0,40,0,0,0,0
Pver_gene_g14051,0,0,0,0,0,10,0,0,0,0,0,0
Pver_gene_g14050,0,0,0,0,11,0,0,24,0,0,34,0
Pver_gene_g14057,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g14056,0,0,0,0,0,8,0,0,0,0,0,0
Pver_gene_g14055,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g14054,0,0,0,0,0,0,0,0,5,0,0,0
Pver_gene_g14059,0,0,0,0,0,0,0,0,8,0,0,5
Pver_gene_g17604,206,398,528,544,672,731,225,1376,451,796,774,854
Pver_gene_novel_gene_396_5de57afd,0,0,0,0,0,0,0,0,2,0,0,0
Pver_gene_g12094,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24368,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24369,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24366,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24367,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24364,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24365,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24362,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24363,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24360,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g24361,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g3302,47,43,39,0,61,59,16,52,32,31,72,44
Pver_gene_g6155,0,44,60,72,100,103,24,218,70,139,198,119
Pver_gene_g3300,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g3301,0,0,0,0,88,63,14,57,20,74,53,30
Pver_gene_g3306,245,456,582,434,170,160,26,310,141,165,105,130
Pver_gene_g3307,0,0,0,0,36,16,6,89,30,60,26,42
Pver_gene_g3304,0,0,0,0,0,0,5,0,0,0,0,0
Pver_gene_g3305,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g3308,0,0,0,0,49,41,8,67,28,51,73,43
Pver_gene_g3309,47,81,59,58,81,94,25,92,59,41,94,82
Pver_gene_g6158,0,0,0,0,56,35,8,57,20,16,77,62
Pver_gene_g6159,0,0,0,0,0,11,15,25,0,20,36,8
Pver_gene_g7683,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7682,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7681,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7680,0,0,0,0,0,0,0,0,0,0,0,0
Pver_gene_g7687,0,0,0,0,0,16,0,0,0,0,35,0
Pver_gene_g7686,0,0,0,0,2,0,0,0,0,0,0,0
Pver_gene_g8468,0,0,0,0,0,18,16,52,16,0,72,0
Pver_gene_g7684,0,0,0,0,0,0,0,0,5,0,0,0
Pver_gene_g8466,159,106,142,96,0,12,0,26,0,14,17,0
Pver_gene_g8467,98,19,24,0,149,119,58,174,56,114,81,112
Pver_gene_g8464,0,0,0,0,21,12,7,21,18,20,18,0
Pver_gene_g8465,0,0,13,5,0,0,0,0,0,0,0,0
Pver_gene_g8462,0,17,38,17,92,128,104,42,79,112,136,92
Pver_gene_g8463,0,27,8,0,125,83,27,159,50,107,53,57
Pver_gene_g8460,0,0,0,0,37,77,32,0,42,0,42,29
Pver_gene_g8461,26,24,65,37,276,255,57,299,209,256,230,209
Pver_gene_g6488,56,22,48,23,0,35,13,87,47,0,0,35
Pver_gene_g6489,77,99,160,82,61,48,28,136,40,80,0,42
Pver_gene_g6486,0,56,69,46,49,53,52,107,86,98,66,70
Pver_gene_g6487,0,24,55,0,64,209,135,112,288,95,115,150
Pver_gene_g6484,14,22,28,16,10,0,0,15,0,22,0,17
Pver_gene_g6485,0,13,0,18,0,0,0,0,0,0,0,0
Pver_gene_g6482,0,8,0,0,50,57,17,37,36,30,17,18
